43, 101, 4.579, 0, 0.0212322, 0, 
44, 102, 4.492, 0, 0.0212322, 0, 
45, 105, 4.454, 0, 0.0212322, 172, 
46, 106, 4.461, 0, 0.0212322, 0, 
47, 101, 4.581, 0, 0.0424956, 173, 
48, 102, 4.496, 0, 0.0424956, 345, 
49, 105, 4.454, 0, 0.0424956, 0, 
50, 106, 4.465, 0, 0.0424956, 173, 
51, 101, 4.585, 0, 0.0234979, 172, 
52, 102, 4.496, 0, 0.0234979, 0, 
53, 105, 4.415, 0, 0.0234979, 173, 
54, 106, 4.468, 0, 0.0234979, 172, 
55, 101, 4.585, 0, 0.0251987, 0, 
56, 102, 4.496, 0, 0.0251987, 173, 
57, 105, 4.459, 0, 0.0251987, 173, 
58, 106, 4.468, 0, 0.0251987, 0, 
59, 101, 4.584, 0, 0.0268445, 173, 
60, 102, 4.496, 0, 0.0268445, 0, 
61, 105, 4.459, 0, 0.0268445, 0, 
62, 106, 4.465, 0, 0.0268445, 173, 
63, 101, 4.584, 0, 0.0499477, 0, 
64, 102, 4.496, 0, 0.0499477, 0, 
65, 105, 4.459, 0, 0.0499477, 0, 
66, 106, 4.47, 0, 0.0499477, 172, 
67, 101, 4.585, 0, 0.0285114, 173, 
68, 102, 4.495, 0, 0.0285114, 345, 
69, 105, 4.459, 0, 0.0285114, 0, 
70, 106, 4.47, 0, 0.0285114, 0, 
71, 101, 4.585, 0, 0.0294583, 172, 
72, 102, 4.495, 0, 0.0294583, 0, 
73, 105, 4.456, 0, 0.0294583, 345, 
74, 106, 4.465, 0, 0.0294583, 173, 
75, 101, 4.585, 0, 0.0321149, 0, 
76, 102, 4.492, 0, 0.0321149, 172, 
77, 105, 4.458, 0, 0.0321149, 173, 
78, 106, 4.465, 0, 0.0321149, 0, 
79, 101, 4.581, 0, 0.0297592, 173, 
80, 102, 4.492, 0, 0.0297592, 0, 
81, 105, 4.458, 0, 0.0297592, 0, 
82, 106, 4.468, 0, 0.0297592, 173, 
83, 101, 4.581, 0, 0.0318391, 0, 
84, 102, 4.495, 0, 0.0318391, 173, 
85, 105, 4.454, 0, 0.0318391, 172, 
86, 106, 4.469, 0, 0.0318391, 172, 
87, 101, 4.586, 0, 0.0332434, 172, 
88, 102, 4.497, 0, 0.0332434, 173, 
89, 105, 4.452, 0, 0.0332434, 173, 
90, 106, 4.469, 0, 0.0332434, 0, 
91, 101, 4.585, 0, 0.0498507, 173, 
92, 102, 4.497, 0, 0.0498507, 0, 
93, 105, 4.452, 0, 0.0498507, 0, 
94, 106, 4.465, 0, 0.0498507, 173, 
95, 101, 4.585, 0, 0.0548565, 0, 
96, 102, 4.496, 0, 0.0548565, 172, 
97, 105, 4.46, 0, 0.0548565, 172, 
98, 106, 4.467, 0, 0.0548565, 346, 
99, 101, 4.583, 0, 0.0263854, 173, 
100, 102, 4.491, 0, 0.0263854, 173, 
101, 105, 4.46, 0, 0.0263854, 0, 
102, 106, 4.467, 0, 0.0263854, 0, 
103, 101, 4.583, 0, 0.0254784, 0, 
104, 102, 4.491, 0, 0.0254784, 0, 
105, 105, 4.461, 0, 0.0254784, 173, 
106, 106, 4.464, 0, 0.0254784, 172, 
107, 101, 4.584, 0, 0.0227604, 172, 
108, 102, 4.491, 0, 0.0227604, 0, 
109, 105, 4.455, 0, 0.0227604, 173, 
110, 106, 4.464, 0, 0.0227604, 0, 
111, 101, 4.58, 0, 0.0191266, 173, 
112, 102, 4.491, 0, 0.0191266, 0, 
113, 105, 4.455, 0, 0.0191266, 0, 
114, 106, 4.466, 0, 0.0191266, 173, 
115, 101, 4.58, 4.51504, 0.0341877, 0, 
116, 102, 4.49, 0, 0.0341877, 345, 
117, 105, 4.453, 0, 0.0341877, 172, 
118, 106, 4.466, 0, 0.0341877, 173, 
119, 101, 4.586, 4.51504, 0.0212915, 173, 
120, 102, 4.493, 0, 0.0212915, 173, 
121, 105, 4.453, 4.38575, 0.0212915, 0, 
122, 106, 4.465, 0, 0.0212915, 345, 
123, 101, 4.586, 4.51504, 0.0317023, 0, 
124, 102, 4.493, 4.42383, 0.0317023, 0, 
125, 105, 4.455, 4.38575, 0.0317023, 173, 
126, 106, 4.469, 0, 0.0317023, 518, 
127, 101, 4.581, 4.51504, 0.032899, 172, 
128, 102, 4.494, 4.42383, 0.032899, 172, 
129, 105, 4.455, 4.38575, 0.032899, 0, 
130, 106, 4.469, 0, 0.032899, 0, 
131, 101, 4.581, 4.51404, 0.0277028, 0, 
132, 102, 4.494, 4.42383, 0.0277028, 0, 
133, 105, 4.453, 4.38575, 0.0277028, 173, 
134, 106, 4.471, 0, 0.0277028, 173, 
135, 101, 4.585, 4.51404, 0.0597653, 173, 
136, 102, 4.495, 4.42383, 0.0597653, 173, 
137, 105, 4.456, 4.38575, 0.0597653, 172, 
138, 106, 4.471, 0, 0.0597653, 0, 
139, 101, 4.584, 4.51504, 0.024358, 173, 
140, 102, 4.495, 4.42383, 0.024358, 0, 
141, 105, 4.456, 4.38575, 0.024358, 0, 
142, 106, 4.465, 0, 0.024358, 172, 
143, 101, 4.584, 4.51504, 0.0204988, 0, 
144, 102, 4.492, 4.42383, 0.0204988, 173, 
145, 105, 4.457, 4.38575, 0.0204988, 173, 
146, 106, 4.465, 0, 0.0204988, 172, 
147, 101, 4.587, 4.51504, 0.0348416, 172, 
148, 102, 4.492, 4.42383, 0.0348416, 0, 
149, 105, 4.457, 4.38575, 0.0348416, 0, 
150, 106, 4.421, 0, 0.0348416, 345, 
151, 101, 4.587, 4.51605, 0.0274659, 0, 
152, 102, 4.492, 4.42383, 0.0274659, 0, 
153, 105, 4.457, 4.38575, 0.0274659, 172, 
154, 106, 4.464, 0, 0.0274659, 518, 
155, 101, 4.583, 4.51605, 0.0203464, 173, 
156, 102, 4.492, 4.42383, 0.0203464, 345, 
157, 105, 4.457, 4.38675, 0.0203464, 0, 
158, 106, 4.464, 4.39777, 0.0203464, 0, 
159, 101, 4.586, 4.51504, 0.0305892, 172, 
160, 102, 4.492, 4.42383, 0.0305892, 0, 
161, 105, 4.457, 4.38675, 0.0305892, 0, 
162, 106, 4.464, 4.39777, 0.0305892, 172, 
163, 101, 4.586, 4.51605, 0.0363378, 0, 
164, 102, 4.496, 4.42383, 0.0363378, 173, 
165, 105, 4.453, 4.38675, 0.0363378, 346, 
166, 106, 4.464, 4.39777, 0.0363378, 172, 
167, 101, 4.586, 4.51605, 0.0113388, 173, 
168, 102, 4.496, 4.42484, 0.0113388, 0, 
169, 105, 4.453, 4.38675, 0.0113388, 0, 
170, 106, 4.465, 4.39777, 0.0113388, 345, 
171, 101, 4.586, 4.51705, 0.0423985, 0, 
172, 102, 4.495, 4.42484, 0.0423985, 172, 
173, 105, 4.461, 4.38675, 0.0423985, 172, 
174, 106, 4.465, 4.39777, 0.0423985, 517, 
175, 101, 4.586, 4.51705, 0.00621636, 173, 
176, 102, 4.496, 4.42584, 0.00621636, 173, 
177, 105, 4.461, 4.38775, 0.00621636, 0, 
178, 106, 4.465, 4.39577, 0.00621636, 0, 
179, 101, 4.586, 4.51705, 0.0122886, 0, 
180, 102, 4.496, 4.42584, 0.0122886, 0, 
181, 105, 4.454, 4.38775, 0.0122886, 173, 
182, 106, 4.465, 4.39577, 0.0122886, 173, 
183, 101, 4.578, 4.51705, 0.027045, 172, 
184, 102, 4.491, 4.42584, 0.027045, 172, 
185, 105, 4.452, 4.38775, 0.027045, 173, 
186, 106, 4.465, 4.39577, 0.027045, 0, 
187, 101, 4.585, 4.51705, 0.00344803, 173, 
188, 102, 4.491, 4.42584, 0.00344803, 0, 
189, 105, 4.452, 4.38474, 0.00344803, 0, 
190, 106, 4.464, 4.39577, 0.00344803, 173, 
191, 101, 4.585, 4.51705, 0.00344803, 0, 
192, 102, 4.493, 4.42584, 0.00344803, 173, 
193, 105, 4.459, 4.38474, 0.00344803, 172, 
194, 106, 4.464, 4.39577, 0.00344803, 173, 
195, 101, 4.583, 4.51705, 0.029886, 173, 
196, 102, 4.494, 4.42584, 0.029886, 173, 
197, 105, 4.459, 4.38474, 0.029886, 0, 
198, 106, 4.468, 4.39577, 0.029886, 345, 
199, 101, 4.583, 4.51605, 0.048266, 0, 
200, 102, 4.494, 4.42484, 0.048266, 0, 
201, 105, 4.453, 4.38474, 0.048266, 173, 
202, 106, 4.467, 4.39577, 0.048266, 518, 
203, 101, 4.579, 4.51605, 0.0152658, 172, 
204, 102, 4.496, 4.42484, 0.0152658, 172, 
205, 105, 4.453, 4.38474, 0.0152658, 0, 
206, 106, 4.467, 4.39577, 0.0152658, 0, 
207, 101, 4.584, 4.51404, 0.0320489, 173, 
208, 102, 4.496, 4.42484, 0.0320489, 0, 
209, 105, 4.453, 4.38474, 0.0320489, 172, 
210, 106, 4.462, 4.39577, 0.0320489, 173, 
211, 101, 4.584, 4.51404, 0.0320489, 0, 
212, 102, 4.492, 4.42484, 0.0320489, 173, 
213, 105, 4.454, 4.38474, 0.0320489, 345, 
214, 106, 4.467, 4.39577, 0.0320489, 345, 
215, 101, 4.586, 4.51404, 0.0138456, 172, 
216, 102, 4.492, 4.42383, 0.0138456, 173, 
217, 105, 4.454, 4.38474, 0.0138456, 0, 
218, 106, 4.467, 4.39577, 0.0138456, 0, 
219, 101, 4.58, 4.51504, 0.0292554, 173, 
220, 102, 4.492, 4.42383, 0.0292554, 0, 
221, 105, 4.458, 4.38474, 0.0292554, 173, 
222, 106, 4.465, 4.39577, 0.0292554, 173, 
223, 101, 4.58, 4.51404, 0.0155047, 0, 
224, 102, 4.491, 4.42383, 0.0155047, 172, 
225, 105, 4.454, 4.38474, 0.0155047, 345, 
226, 106, 4.465, 4.39577, 0.0155047, 173, 
227, 101, 4.582, 4.51404, 0.0305337, 173, 
228, 102, 4.491, 4.42283, 0.0305337, 0, 
229, 105, 4.454, 4.38474, 0.0305337, 0, 
230, 106, 4.463, 4.39577, 0.0305337, 346, 
231, 101, 4.582, 4.51304, 0.0332149, 0, 
232, 102, 4.492, 4.42283, 0.0332149, 173, 
233, 105, 4.456, 4.38474, 0.0332149, 173, 
234, 106, 4.472, 4.39577, 0.0332149, 518, 
235, 101, 4.582, 4.51304, 0.0151514, 172, 
236, 102, 4.493, 4.42283, 0.0151514, 172, 
237, 105, 4.456, 4.38474, 0.0151514, 0, 
238, 106, 4.472, 4.39777, 0.0151514, 0, 
239, 101, 4.582, 4.51304, 0.0296755, 0, 
240, 102, 4.493, 4.42283, 0.0296755, 0, 
241, 105, 4.458, 4.38474, 0.0296755, 173, 
242, 106, 4.425, 4.39777, 0.0296755, 173, 
243, 101, 4.582, 4.51304, 0.0279389, 0, 
244, 102, 4.494, 4.42283, 0.0279389, 173, 
245, 105, 4.454, 4.38474, 0.0279389, 172, 
246, 106, 4.425, 4.39777, 0.0279389, 0, 
247, 101, 4.586, 4.51304, 0.0185766, 346, 
248, 102, 4.496, 4.42283, 0.0185766, 173, 
249, 105, 4.454, 4.38474, 0.0185766, 0, 
250, 106, 4.464, 4.39777, 0.0185766, 172, 
251, 101, 4.586, 4.51304, 0.0172936, 0, 
252, 102, 4.496, 4.42383, 0.0172936, 0, 
253, 105, 4.453, 4.38474, 0.0172936, 173, 
254, 106, 4.468, 4.39777, 0.0172936, 345, 
255, 101, 4.584, 4.51304, 0.039128, 172, 
256, 102, 4.495, 4.42383, 0.039128, 172, 
257, 105, 4.45, 4.38474, 0.039128, 173, 
258, 106, 4.468, 4.39777, 0.039128, 0, 
259, 101, 4.585, 4.51304, 0.0460163, 173, 
260, 102, 4.495, 4.42484, 0.0460163, 0, 
261, 105, 4.45, 4.38474, 0.0460163, 0, 
262, 106, 4.466, 4.39777, 0.0460163, 173, 
263, 101, 4.585, 4.51504, 0.0264115, 0, 
264, 102, 4.494, 4.42484, 0.0264115, 173, 
265, 105, 4.457, 4.38474, 0.0264115, 172, 
266, 106, 4.466, 4.39777, 0.0264115, 173, 
267, 101, 4.586, 4.51504, 0.00664022, 172, 
268, 102, 4.492, 4.42484, 0.00664022, 173, 
269, 105, 4.457, 4.38474, 0.00664022, 0, 
270, 106, 4.464, 4.39777, 0.00664022, 345, 
271, 101, 4.586, 4.51605, 0.0376232, 0, 
272, 102, 4.492, 4.42484, 0.0376232, 0, 
273, 105, 4.454, 4.38474, 0.0376232, 173, 
274, 106, 4.465, 4.39777, 0.0376232, 518, 
275, 101, 4.587, 4.51605, 0.055949, 173, 
276, 102, 4.496, 4.42484, 0.055949, 172, 
277, 105, 4.454, 4.38474, 0.055949, 0, 
278, 106, 4.465, 4.39777, 0.055949, 0, 
279, 101, 4.585, 4.51705, 0.0121402, 173, 
280, 102, 4.496, 4.42584, 0.0121402, 0, 
281, 105, 4.453, 4.38474, 0.0121402, 172, 
282, 106, 4.466, 4.39777, 0.0121402, 173, 
283, 101, 4.585, 4.51605, 0.0165696, 0, 
284, 102, 4.494, 4.42584, 0.0165696, 173, 
285, 105, 4.452, 4.38474, 0.0165696, 345, 
286, 106, 4.466, 4.39777, 0.0165696, 173, 
287, 101, 4.582, 4.51605, 0.0266252, 172, 
288, 102, 4.494, 4.42484, 0.0266252, 0, 
289, 105, 4.452, 4.38374, 0.0266252, 0, 
290, 106, 4.465, 4.39777, 0.0266252, 345, 
291, 101, 4.582, 4.51605, 0.0184134, 0, 
292, 102, 4.494, 4.42484, 0.0184134, 172, 
293, 105, 4.454, 4.38374, 0.0184134, 173, 
294, 106, 4.465, 4.39777, 0.0184134, 345, 
295, 101, 4.588, 4.51605, 0.0281405, 173, 
296, 102, 4.492, 4.42484, 0.0281405, 173, 
297, 105, 4.454, 4.38474, 0.0281405, 0, 
298, 106, 4.467, 4.39777, 0.0281405, 518, 
299, 101, 4.588, 4.51705, 0.0333889, 0, 
300, 102, 4.492, 4.42484, 0.0333889, 0, 
301, 105, 4.454, 4.38474, 0.0333889, 172, 
302, 106, 4.467, 4.39777, 0.0333889, 690, 
303, 101, 4.588, 4.51705, 0.0405033, 0, 
304, 102, 4.473, 4.42484, 0.0405033, 173, 
305, 105, 4.454, 4.38474, 0.0405033, 0, 
306, 106, 4.467, 4.39777, 0.0405033, 0, 
307, 101, 4.584, 4.51705, 0.0454011, 345, 
308, 102, 4.473, 4.42484, 0.0454011, 0, 
309, 105, 4.454, 4.38474, 0.0454011, 173, 
310, 106, 4.467, 4.39777, 0.0454011, 173, 
311, 101, 4.584, 4.51605, 0.0435369, 0, 
312, 102, 4.493, 4.42484, 0.0435369, 172, 
313, 105, 4.457, 4.38474, 0.0435369, 346, 
314, 106, 4.467, 4.39777, 0.0435369, 173, 
315, 101, 4.584, 4.51605, 0.0391053, 173, 
316, 102, 4.493, 4.42383, 0.0391053, 0, 
317, 105, 4.457, 4.38474, 0.0391053, 0, 
318, 106, 4.465, 4.39777, 0.0391053, 346, 
319, 101, 4.584, 4.51504, 0.0327576, 0, 
320, 102, 4.495, 4.42383, 0.0327576, 173, 
321, 105, 4.454, 4.38474, 0.0327576, 172, 
322, 106, 4.466, 4.39777, 0.0327576, 518, 
323, 101, 4.586, 4.51504, 0.0101038, 173, 
324, 102, 4.489, 4.42383, 0.0101038, 173, 
325, 105, 4.454, 4.38474, 0.0101038, 0, 
326, 106, 4.466, 4.39677, 0.0101038, 0, 
327, 101, 4.586, 4.51504, 0.0376426, 0, 
328, 102, 4.489, 4.42283, 0.0376426, 0, 
329, 105, 4.454, 4.38474, 0.0376426, 0, 
330, 106, 4.469, 4.39677, 0.0376426, 173, 
331, 101, 4.584, 4.51504, 0.019392, 172, 
332, 102, 4.495, 4.42283, 0.019392, 172, 
333, 105, 4.457, 4.38474, 0.019392, 345, 
334, 106, 4.469, 4.39777, 0.019392, 0, 
335, 101, 4.582, 4.51504, 0.0221266, 173, 
336, 102, 4.495, 4.42383, 0.0221266, 0, 
337, 105, 4.457, 4.38474, 0.0221266, 0, 
338, 106, 4.46, 4.39777, 0.0221266, 173, 
339, 101, 4.582, 4.51504, 0.017811, 0, 
340, 102, 4.495, 4.42383, 0.017811, 173, 
341, 105, 4.46, 4.38474, 0.017811, 173, 
342, 106, 4.46, 4.39777, 0.017811, 173, 
343, 101, 4.58, 4.51504, 0.0363095, 172, 
344, 102, 4.495, 4.42584, 0.0363095, 173, 
345, 105, 4.46, 4.38775, 0.0363095, 0, 
346, 106, 4.465, 4.39777, 0.0363095, 345, 
347, 101, 4.58, 4.51504, 0.0429422, 0, 
348, 102, 4.495, 4.42584, 0.0429422, 0, 
349, 105, 4.454, 4.38775, 0.0429422, 173, 
350, 106, 4.461, 4.39777, 0.0429422, 518, 
351, 101, 4.581, 4.51504, 0.0330946, 173, 
352, 102, 4.49, 4.42584, 0.0330946, 172, 
353, 105, 4.454, 4.38775, 0.0330946, 0, 
354, 106, 4.461, 4.39677, 0.0330946, 0, 
355, 101, 4.585, 4.51304, 0.034088, 173, 
356, 102, 4.49, 4.42584, 0.034088, 0, 
357, 105, 4.454, 4.38775, 0.034088, 0, 
358, 106, 4.426, 4.39677, 0.034088, 172, 
359, 101, 4.585, 4.51304, 0.0403877, 0, 
360, 102, 4.493, 4.42584, 0.0403877, 173, 
361, 105, 4.462, 4.38775, 0.0403877, 345, 
362, 106, 4.426, 4.39677, 0.0403877, 172, 
363, 101, 4.582, 4.51304, 0.0376075, 172, 
364, 102, 4.493, 4.42584, 0.0376075, 0, 
365, 105, 4.462, 4.38775, 0.0376075, 0, 
366, 106, 4.463, 4.39677, 0.0376075, 345, 
367, 101, 4.582, 4.51304, 0.0431381, 0, 
368, 102, 4.49, 4.42584, 0.0431381, 172, 
369, 105, 4.454, 4.38775, 0.0431381, 173, 
370, 106, 4.465, 4.39677, 0.0431381, 518, 
371, 101, 4.584, 4.51304, 0.0364213, 173, 
372, 102, 4.493, 4.42383, 0.0364213, 173, 
373, 105, 4.452, 4.38775, 0.0364213, 172, 
374, 106, 4.465, 4.39677, 0.0364213, 0, 
375, 101, 4.58, 4.51304, 0.0711022, 172, 
376, 102, 4.493, 4.42383, 0.0711022, 0, 
377, 105, 4.452, 4.38474, 0.0711022, 0, 
378, 106, 4.466, 4.39677, 0.0711022, 172, 
379, 101, 4.58, 4.51304, 0.0711022, 0, 
380, 102, 4.496, 4.42383, 0.0711022, 173, 
381, 105, 4.449, 4.38474, 0.0711022, 173, 
382, 106, 4.466, 4.39677, 0.0711022, 345, 
383, 101, 4.583, 4.51304, 0.0582793, 173, 
384, 102, 4.494, 4.42383, 0.0582793, 172, 
385, 105, 4.449, 4.38474, 0.0582793, 0, 
386, 106, 4.466, 4.39677, 0.0582793, 0, 
387, 101, 4.583, 4.51404, 0.0582793, 0, 
388, 102, 4.494, 4.42383, 0.0582793, 0, 
389, 105, 4.452, 4.38474, 0.0582793, 172, 
390, 106, 4.468, 4.39677, 0.0582793, 173, 
391, 101, 4.585, 4.51404, 0.065529, 173, 
392, 102, 4.496, 4.42383, 0.065529, 173, 
393, 105, 4.454, 4.38274, 0.065529, 173, 
394, 106, 4.468, 4.39677, 0.065529, 0, 
395, 101, 4.586, 4.51404, 0.0467222, 172, 
396, 102, 4.496, 4.42484, 0.0467222, 0, 
397, 105, 4.454, 4.38274, 0.0467222, 0, 
398, 106, 4.464, 4.39677, 0.0467222, 172, 
399, 101, 4.586, 4.51504, 0.0492207, 0, 
400, 102, 4.494, 4.42484, 0.0492207, 173, 
401, 105, 4.46, 4.38274, 0.0492207, 173, 
402, 106, 4.464, 4.39677, 0.0492207, 172, 
403, 101, 4.585, 4.51504, 0.0479589, 173, 
404, 102, 4.493, 4.42484, 0.0479589, 172, 
405, 105, 4.46, 4.38274, 0.0479589, 0, 
406, 106, 4.462, 4.39677, 0.0479589, 345, 
407, 101, 4.585, 4.51605, 0.0518988, 0, 
408, 102, 4.493, 4.42484, 0.0518988, 0, 
409, 105, 4.451, 4.38274, 0.0518988, 172, 
410, 106, 4.466, 4.39677, 0.0518988, 518, 
411, 101, 4.584, 4.51605, 0.0579825, 173, 
412, 102, 4.494, 4.42484, 0.0579825, 173, 
413, 105, 4.451, 4.38274, 0.0579825, 0, 
414, 106, 4.466, 4.39677, 0.0579825, 0, 
415, 101, 4.584, 4.51605, 0.0462534, 0, 
416, 102, 4.494, 4.42484, 0.0462534, 0, 
417, 105, 4.452, 4.38274, 0.0462534, 173, 
418, 106, 4.466, 4.39677, 0.0462534, 172, 
419, 101, 4.58, 4.51605, 0.0475914, 172, 
420, 102, 4.496, 4.42484, 0.0475914, 172, 
421, 105, 4.454, 4.38274, 0.0475914, 173, 
422, 106, 4.466, 4.39677, 0.0475914, 0, 
423, 101, 4.588, 4.51605, 0.0474487, 173, 
424, 102, 4.496, 4.42484, 0.0474487, 0, 
425, 105, 4.454, 4.38474, 0.0474487, 0, 
426, 106, 4.462, 4.39677, 0.0474487, 173, 
427, 101, 4.588, 4.51605, 0.0484076, 0, 
428, 102, 4.493, 4.42484, 0.0484076, 173, 
429, 105, 4.454, 4.38474, 0.0484076, 172, 
430, 106, 4.462, 4.39677, 0.0484076, 173, 
431, 101, 4.586, 4.51605, 0.0623503, 173, 
432, 102, 4.495, 4.42484, 0.0623503, 173, 
433, 105, 4.454, 4.38474, 0.0623503, 0, 
434, 106, 4.459, 4.39677, 0.0623503, 345, 
435, 101, 4.586, 4.51605, 0.068305, 0, 
436, 102, 4.495, 4.42484, 0.068305, 0, 
437, 105, 4.456, 4.38474, 0.068305, 173, 
438, 106, 4.465, 4.39677, 0.068305, 518, 
439, 101, 4.582, 4.51605, 0.0572362, 172, 
440, 102, 4.49, 4.42484, 0.0572362, 172, 
441, 105, 4.456, 4.38474, 0.0572362, 0, 
442, 106, 4.465, 4.39677, 0.0572362, 0, 
443, 101, 4.582, 4.51504, 0.0693042, 173, 
444, 102, 4.49, 4.42484, 0.0693042, 0, 
445, 105, 4.454, 4.38474, 0.0693042, 172, 
446, 106, 4.466, 4.39677, 0.0693042, 173, 
447, 101, 4.582, 4.51304, 0.0466312, 0, 
448, 102, 4.497, 4.42484, 0.0466312, 173, 
449, 105, 4.45, 4.38474, 0.0466312, 345, 
450, 106, 4.466, 4.39677, 0.0466312, 173, 
451, 101, 4.581, 4.51304, 0.0831521, 172, 
452, 102, 4.497, 4.42584, 0.0831521, 0, 
453, 105, 4.45, 4.38474, 0.0831521, 0, 
454, 106, 4.463, 4.39677, 0.0831521, 345, 
455, 101, 4.581, 4.51304, 0.0659191, 0, 
456, 102, 4.497, 4.42584, 0.0659191, 0, 
457, 105, 4.453, 4.38474, 0.0659191, 173, 
458, 106, 4.466, 4.39677, 0.0659191, 518, 
459, 101, 4.585, 4.51304, 0.0694848, 173, 
460, 102, 4.493, 4.42584, 0.0694848, 345, 
461, 105, 4.453, 4.38474, 0.0694848, 0, 
462, 106, 4.466, 4.39677, 0.0694848, 0, 
463, 101, 4.585, 4.51304, 0.0709773, 0, 
464, 102, 4.493, 4.42383, 0.0709773, 0, 
465, 105, 4.454, 4.38474, 0.0709773, 172, 
466, 106, 4.468, 4.39677, 0.0709773, 172, 
467, 101, 4.583, 4.51304, 0.0643639, 173, 
468, 102, 4.493, 4.42383, 0.0643639, 173, 
469, 105, 4.453, 4.38474, 0.0643639, 173, 
470, 106, 4.468, 4.39677, 0.0643639, 0, 
471, 101, 4.586, 4.51304, 0.0888854, 172, 
472, 102, 4.493, 4.42383, 0.0888854, 0, 
473, 105, 4.453, 4.38374, 0.0888854, 0, 
474, 106, 4.465, 4.39677, 0.0888854, 173, 
475, 101, 4.586, 4.51404, 0.078886, 0, 
476, 102, 4.49, 4.42383, 0.078886, 172, 
477, 105, 4.456, 4.38374, 0.078886, 173, 
478, 106, 4.465, 4.39677, 0.078886, 173, 
479, 101, 4.585, 4.51404, 0.0764717, 173, 
480, 102, 4.494, 4.42383, 0.0764717, 173, 
481, 105, 4.456, 4.38374, 0.0764717, 0, 
482, 106, 4.465, 4.39677, 0.0764717, 346, 
483, 101, 4.585, 4.51605, 0.0855452, 0, 
484, 102, 4.494, 4.42383, 0.0855452, 0, 
485, 105, 4.454, 4.38374, 0.0855452, 172, 
486, 106, 4.461, 4.39677, 0.0855452, 518, 
487, 101, 4.585, 4.51605, 0.0825177, 0, 
488, 102, 4.491, 4.42383, 0.0825177, 173, 
489, 105, 4.454, 4.38474, 0.0825177, 0, 
490, 106, 4.461, 4.39677, 0.0825177, 0, 
491, 101, 4.584, 4.51605, 0.0870435, 345, 
492, 102, 4.491, 4.42383, 0.0870435, 0, 
493, 105, 4.455, 4.38474, 0.0870435, 173, 
494, 106, 4.466, 4.39677, 0.0870435, 173, 
495, 101, 4.584, 4.51605, 0.053124, 0, 
496, 102, 4.493, 4.42383, 0.053124, 172, 
497, 105, 4.453, 4.38474, 0.053124, 345, 
498, 106, 4.465, 4.39677, 0.053124, 346, 
499, 101, 4.58, 4.51605, 0.0607648, 173, 
500, 102, 4.494, 4.42383, 0.0607648, 173, 
501, 105, 4.453, 4.38474, 0.0607648, 0, 
502, 106, 4.465, 4.39577, 0.0607648, 0, 
503, 101, 4.58, 4.51504, 0.0607648, 172, 
504, 102, 4.494, 4.42383, 0.0607648, 0, 
505, 105, 4.454, 4.38474, 0.0607648, 173, 
506, 106, 4.465, 4.39577, 0.0607648, 172, 
507, 101, 4.58, 4.51504, 0.0888364, 0, 
508, 102, 4.494, 4.42383, 0.0888364, 173, 
509, 105, 4.454, 4.38474, 0.0888364, 173, 
510, 106, 4.465, 4.39577, 0.0888364, 172, 
511, 101, 4.585, 4.51504, 0.0780876, 173, 
512, 102, 4.494, 4.42484, 0.0780876, 0, 
513, 105, 4.454, 4.38474, 0.0780876, 173, 
514, 106, 4.466, 4.39577, 0.0780876, 345, 
515, 101, 4.585, 4.51504, 0.0669084, 0, 
