16, 0.0136254, 0.0490234, -0.78803, 0.000451375, -0.000170157, -0.000341012, 0.043, 0.00415538, 0.00415538, 0.00415572, 0.00764419, 0.00764419, 0.0076447, 
17, 0.0136737, 0.0490177, -0.788057, 0.000464944, -0.000156428, -0.000336544, 0.087, 0.0047764, 0.0047764, 0.00477691, 0.00786524, 0.00786524, 0.0078659, 
18, 0.0136811, 0.0490238, -0.78807, 0.000446927, -0.000138032, -0.00033424, 0.043, 0.00508895, 0.00508894, 0.00508964, 0.00791814, 0.00791812, 0.007919, 
19, 0.0136844, 0.049002, -0.788081, 0.000425068, -0.000159633, -0.000330418, 0.043, 0.00540485, 0.00540484, 0.00540578, 0.00803438, 0.00803437, 0.00803546, 
20, 0.0132089, 0.0494787, -0.788181, -0.000219261, 0.000471294, -0.000442039, 0.043, 0.0057241, 0.0057241, 0.0057253, 0.00814892, 0.00814892, 0.00815027, 
21, 0.0132137, 0.0495133, -0.788196, -0.000201482, 0.000489288, -0.000436184, 0.043, 0.00604674, 0.00604674, 0.00604824, 0.00827051, 0.0082705, 0.0082721, 
22, 0.0131855, 0.0495543, -0.788212, -0.000224909, 0.000513207, -0.000433188, 0.043, 0.0063728, 0.00637279, 0.00637469, 0.00839028, 0.00839026, 0.00839218, 
23, 0.0131509, 0.0495526, -0.788227, -0.000253242, 0.000485219, -0.000428234, 0.044, 0.00671001, 0.00671, 0.00671235, 0.00847797, 0.00847796, 0.00848023, 
24, 0.0123927, 0.0503052, -0.788374, -0.00107992, 0.00129469, -0.000571474, 0.043, 0.00704292, 0.00704293, 0.00704579, 0.0085608, 0.00856081, 0.00856347, 
25, 0.0123677, 0.0503825, -0.788392, -0.00105707, 0.00131783, -0.000563948, 0.043, 0.00737924, 0.00737924, 0.00738266, 0.00893778, 0.00893777, 0.00894073, 
26, 0.0122938, 0.0504683, -0.788413, -0.00108654, 0.00134791, -0.000560181, 0.043, 0.0077199, 0.00771987, 0.00772401, 0.00929941, 0.00929939, 0.00930274, 
27, 0.0122114, 0.050491, -0.78843, -0.00112245, 0.00131246, -0.000553901, 0.043, 0.00806583, 0.00806582, 0.00807074, 0.00964742, 0.00964741, 0.00965117, 
28, 0.0121441, 0.0506359, -0.788469, -0.00109344, 0.00134184, -0.000544341, 0.087, 0.00878446, 0.00878442, 0.00879045, 0.00987678, 0.00987675, 0.00988101, 
29, 0.0120572, 0.0507343, -0.788487, -0.00113062, 0.00137979, -0.000539591, 0.043, 0.00914778, 0.00914771, 0.0091549, 0.00991528, 0.00991523, 0.00992024, 
30, 0.011959, 0.0507447, -0.788501, -0.00117568, 0.00133531, -0.000531706, 0.043, 0.00951608, 0.00951604, 0.00952449, 0.00995354, 0.0099535, 0.0099593, 
31, 0.0118997, 0.0509018, -0.788533, -0.00113957, 0.00137189, -0.000519799, 0.086, 0.0102679, 0.0102679, 0.010278, 0.0103938, 0.0103938, 0.0104002, 
32, 0.0117345, 0.0509535, -0.788566, -0.00119505, 0.00131714, -0.000510084, 0.086, 0.01104, 0.01104, 0.0110524, 0.0106577, 0.0106576, 0.010665, 
33, 0.0117518, 0.050943, -0.788577, -0.00113861, 0.00126188, -0.000500298, 0.044, 0.0114419, 0.011442, 0.0114565, 0.0107247, 0.0107247, 0.0107332, 
34, 0.0117579, 0.051053, -0.78858, -0.00109519, 0.00130586, -0.000485971, 0.043, 0.0118394, 0.0118394, 0.0118561, 0.010759, 0.0107589, 0.0107687, 
35, 0.0116397, 0.0511818, -0.788592, -0.00115002, 0.00136183, -0.000478959, 0.043, 0.0122409, 0.0122408, 0.0122603, 0.010793, 0.0107929, 0.0108041, 
36, 0.0115632, 0.0514302, -0.78863, -0.00109798, 0.00141456, -0.000461791, 0.129, 0.0134749, 0.0134747, 0.0134985, 0.0114899, 0.0114898, 0.011502, 
37, 0.0114227, 0.0515865, -0.788638, -0.00116342, 0.00148136, -0.000453426, 0.044, 0.0139037, 0.0139034, 0.013931, 0.0115987, 0.0115985, 0.0116126, 
38, 0.0112595, 0.0515385, -0.788638, -0.00124235, 0.00140349, -0.000439555, 0.043, 0.0143271, 0.0143269, 0.0143587, 0.0117013, 0.0117011, 0.0117171, 
39, 0.0112447, 0.0517525, -0.788645, -0.00118059, 0.00146608, -0.00041915, 0.086, 0.0151909, 0.0151906, 0.0152277, 0.0117394, 0.0117392, 0.0117574, 
40, 0.011077, 0.0519349, -0.788648, -0.00125752, 0.00154461, -0.00040932, 0.043, 0.0156265, 0.015626, 0.0156688, 0.0118775, 0.0118772, 0.0118979, 
41, 0.0108797, 0.05186, -0.788641, -0.00135007, 0.00145334, -0.000393018, 0.043, 0.0160657, 0.0160652, 0.0161139, 0.0120137, 0.0120135, 0.0120366, 
42, 0.0109665, 0.0517806, -0.788632, -0.00125816, 0.00136333, -0.00037701, 0.043, 0.0165084, 0.0165081, 0.0165632, 0.0121482, 0.0121481, 0.0121738, 
43, 0.011026, 0.051957, -0.788611, -0.00118663, 0.00143584, -0.000353334, 0.044, 0.0169657, 0.0169653, 0.0170269, 0.0121482, 0.012148, 0.0121766, 
44, 0.0108301, 0.0521666, -0.788608, -0.0012752, 0.00152626, -0.000341982, 0.043, 0.0174155, 0.0174148, 0.0174844, 0.0121477, 0.0121473, 0.0121794, 
45, 0.0105981, 0.0520575, -0.788591, -0.00138159, 0.00142135, -0.00032318, 0.043, 0.0178681, 0.0178676, 0.0179455, 0.0121554, 0.0121552, 0.0121908, 
46, 0.0107176, 0.0519435, -0.788574, -0.00127619, 0.00131814, -0.000304779, 0.043, 0.0183233, 0.0183231, 0.0184099, 0.0121628, 0.0121627, 0.0122021, 
47, 0.0108035, 0.0521429, -0.78854, -0.00119474, 0.00140072, -0.000277757, 0.043, 0.0187815, 0.0187811, 0.0188768, 0.0122143, 0.0122141, 0.012257, 
48, 0.0105756, 0.0523832, -0.788529, -0.00129496, 0.00150303, -0.000264866, 0.043, 0.0192416, 0.0192408, 0.0193475, 0.0122651, 0.0122648, 0.0123119, 
49, 0.0103071, 0.0522408, -0.788503, -0.00141296, 0.00138668, -0.000243924, 0.044, 0.0197146, 0.019714, 0.019832, 0.012318, 0.0123178, 0.0123692, 
50, 0.0103558, 0.0525326, -0.788468, -0.00132138, 0.00147954, -0.000213459, 0.086, 0.0206555, 0.0206546, 0.0207869, 0.0123165, 0.0123162, 0.0123722, 
51, 0.0100871, 0.0528124, -0.78845, -0.00143337, 0.00159385, -0.000199062, 0.043, 0.0211232, 0.0211219, 0.0212686, 0.0123119, 0.0123113, 0.012373, 
52, 0.00977202, 0.0526312, -0.788413, -0.00156499, 0.00146411, -0.000175584, 0.043, 0.021592, 0.021591, 0.0217523, 0.0123069, 0.0123065, 0.0123737, 
53, 0.00983693, 0.0529625, -0.788361, -0.00146411, 0.00156642, -0.000141915, 0.087, 0.0225588, 0.0225574, 0.0227373, 0.0125725, 0.0125719, 0.0126432, 
54, 0.00952495, 0.0532839, -0.788335, -0.00158698, 0.0016918, -0.000126126, 0.043, 0.0230317, 0.0230296, 0.0232282, 0.0126314, 0.0126305, 0.0127082, 
55, 0.00915685, 0.0530613, -0.788287, -0.00173265, 0.00154828, -9.99873e-05, 0.043, 0.0235055, 0.0235039, 0.0237213, 0.0127938, 0.0127931, 0.0128764, 
56, 0.00939261, 0.0528239, -0.788236, -0.00158426, 0.00140292, -7.37881e-05, 0.043, 0.0239803, 0.0239793, 0.024217, 0.0129536, 0.0129533, 0.0130423, 
57, 0.00955687, 0.0531199, -0.788161, -0.00147471, 0.00151404, -3.70828e-05, 0.043, 0.024458, 0.0244565, 0.024714, 0.0129631, 0.0129626, 0.0130581, 
58, 0.00920231, 0.0534821, -0.788125, -0.00160987, 0.00165195, -1.95993e-05, 0.043, 0.0249359, 0.0249337, 0.0252152, 0.0129719, 0.012971, 0.0130744, 
59, 0.00926347, 0.0539712, -0.788037, -0.00148937, 0.0017742, 2.07615e-05, 0.13, 0.026432, 0.026429, 0.026745, 0.0136162, 0.0136152, 0.0137213, 
60, 0.00886493, 0.0543888, -0.787993, -0.00163646, 0.00192429, 3.97779e-05, 0.043, 0.0269161, 0.026912, 0.0272577, 0.0136767, 0.0136753, 0.0137902, 
61, 0.00838625, 0.0540695, -0.787916, -0.00181386, 0.00174961, 7.20983e-05, 0.043, 0.0274011, 0.0273978, 0.0277731, 0.0137363, 0.0137352, 0.0138585, 
62, 0.00873098, 0.0537307, -0.787838, -0.00163256, 0.00157201, 0.000104454, 0.043, 0.0278871, 0.0278847, 0.0282916, 0.0137951, 0.0137944, 0.0139266, 
63, 0.0089754, 0.0541175, -0.787727, -0.0014992, 0.00170733, 0.000149359, 0.043, 0.0283765, 0.0283733, 0.028811, 0.0137981, 0.0137971, 0.0139382, 
64, 0.00852546, 0.0545844, -0.78767, -0.00165978, 0.00187116, 0.000170305, 0.044, 0.0288776, 0.0288732, 0.0293481, 0.0138008, 0.0137993, 0.0139513, 
65, 0.0086679, 0.0551876, -0.787528, -0.00151577, 0.00201732, 0.000218773, 0.129, 0.0304165, 0.0304109, 0.0309377, 0.0142961, 0.0142944, 0.0144515, 
66, 0.00816962, 0.0557161, -0.787462, -0.00168863, 0.00219366, 0.000241304, 0.043, 0.03091, 0.0309029, 0.0314745, 0.0142992, 0.014297, 0.0144666, 
67, 0.0075592, 0.0552813, -0.787351, -0.00190099, 0.00198472, 0.000280775, 0.043, 0.0314036, 0.0313975, 0.0320135, 0.0143015, 0.0142997, 0.0144815, 
68, 0.00779529, 0.0558616, -0.787191, -0.00174597, 0.00214211, 0.000333323, 0.087, 0.0324487, 0.0324413, 0.0331114, 0.014533, 0.0145308, 0.0147217, 
69, 0.0072314, 0.0564521, -0.787112, -0.00193254, 0.00233238, 0.000357625, 0.043, 0.0329448, 0.0329355, 0.0336601, 0.0145885, 0.0145858, 0.0147905, 
70, 0.00654056, 0.0559549, -0.786982, -0.0021622, 0.00210656, 0.000400822, 0.043, 0.0334408, 0.0334329, 0.0342108, 0.0146431, 0.0146409, 0.0148588, 
71, 0.00709298, 0.055413, -0.786847, -0.00192106, 0.00187027, 0.000444854, 0.043, 0.0339358, 0.0339298, 0.0347645, 0.0146966, 0.014695, 0.0149268, 
72, 0.00746291, 0.055953, -0.786672, -0.00175362, 0.00204031, 0.000502066, 0.043, 0.0344355, 0.0344279, 0.0353172, 0.0146959, 0.0146938, 0.0149392, 
73, 0.00683956, 0.0565993, -0.786578, -0.00195402, 0.00224465, 0.000528528, 0.043, 0.0349322, 0.0349224, 0.0358773, 0.0146937, 0.0146909, 0.0149532, 
74, 0.00607191, 0.056028, -0.786424, -0.00220085, 0.002002, 0.000575602, 0.044, 0.0354406, 0.0354326, 0.0364521, 0.0147341, 0.0147319, 0.0150094, 
75, 0.00670194, 0.0554038, -0.786265, -0.00194142, 0.00174774, 0.000623446, 0.043, 0.0359346, 0.0359287, 0.0370164, 0.0147709, 0.0147694, 0.015063, 
76, 0.00592425, 0.0561767, -0.786129, -0.00215556, 0.00196608, 0.000652159, 0.086, 0.036985, 0.0369765, 0.0381558, 0.0149462, 0.0149441, 0.0152531, 
77, 0.00507187, 0.0555144, -0.785955, -0.0024195, 0.00170661, 0.000702423, 0.043, 0.0374784, 0.037472, 0.0387277, 0.0149745, 0.014973, 0.0152996, 
78, 0.00543387, 0.0562446, -0.785694, -0.00222459, 0.00190467, 0.000770306, 0.087, 0.0385499, 0.0385412, 0.0398896, 0.0150418, 0.0150397, 0.0153824, 
79, 0.00465774, 0.0570199, -0.785569, -0.00245369, 0.00213815, 0.000800997, 0.043, 0.039042, 0.0390304, 0.0404702, 0.0150414, 0.0150385, 0.0154027, 
80, 0.00371175, 0.0562862, -0.785371, -0.00273413, 0.00186268, 0.000855338, 0.043, 0.0395318, 0.0395228, 0.0410516, 0.0150373, 0.0150351, 0.0154198, 
81, 0.00450208, 0.0554758, -0.785161, -0.0024345, 0.00156882, 0.000911921, 0.043, 0.0400186, 0.0400125, 0.0416354, 0.015032, 0.0150308, 0.0154369, 
82, 0.00503071, 0.0561869, -0.784898, -0.00222733, 0.00177939, 0.000984885, 0.043, 0.040511, 0.0405023, 0.042215, 0.0151038, 0.0151018, 0.0155257, 
83, 0.0041808, 0.0570316, -0.784752, -0.00247134, 0.00202799, 0.0010182, 0.043, 0.0409969, 0.0409849, 0.0428045, 0.0151733, 0.0151704, 0.0156162, 
84, 0.00314848, 0.0562138, -0.784523, -0.00276757, 0.00173705, 0.00107675, 0.044, 0.0414931, 0.0414841, 0.0434083, 0.0152457, 0.0152437, 0.0157098, 
85, 0.00361991, 0.0570845, -0.784176, -0.00254401, 0.00196437, 0.00115646, 0.086, 0.0425539, 0.0425417, 0.0445915, 0.0157272, 0.0157244, 0.0161977, 
86, 0.00268743, 0.0580069, -0.784014, -0.00280087, 0.00222589, 0.00119148, 0.043, 0.0430327, 0.0430167, 0.0451907, 0.0157418, 0.0157381, 0.016237, 
87, 0.00155842, 0.057113, -0.783756, -0.00311334, 0.00191928, 0.00125452, 0.043, 0.0435099, 0.0434975, 0.0457904, 0.0157556, 0.015753, 0.0162756, 
88, 0.00207362, 0.0580744, -0.783364, -0.0028748, 0.00216194, 0.00134072, 0.086, 0.0445736, 0.0445574, 0.0469931, 0.0157396, 0.015736, 0.0162822, 
89, 0.00105436, 0.0590777, -0.783182, -0.00314397, 0.00243583, 0.00137739, 0.044, 0.0450574, 0.045037, 0.0476166, 0.0157124, 0.0157077, 0.0162843, 
90, -0.000176847, 0.0581081, -0.782894, -0.00347211, 0.00211416, 0.00144508, 0.043, 0.0455272, 0.0455111, 0.0482256, 0.0157654, 0.0157619, 0.0163633, 
91, 0.00090897, 0.0569859, -0.782585, -0.00310598, 0.00175462, 0.00151742, 0.043, 0.0459887, 0.0459768, 0.0488371, 0.0158161, 0.0158138, 0.0164418, 
92, 0.00163507, 0.0579361, -0.782202, -0.00285279, 0.00201228, 0.00161026, 0.043, 0.0464627, 0.0464467, 0.049441, 0.0159693, 0.015966, 0.0166132, 
93, 0.000539345, 0.0590122, -0.781996, -0.00313656, 0.00230093, 0.00164993, 0.043, 0.0469226, 0.0469019, 0.0500595, 0.0161175, 0.0161131, 0.0167859, 
94, 0.00105269, 0.0602486, -0.781441, -0.00287364, 0.00256852, 0.00174616, 0.13, 0.0485857, 0.0485597, 0.0519358, 0.0161627, 0.0161571, 0.0168558, 
95, -0.000106136, 0.0614115, -0.781221, -0.00316618, 0.002866, 0.00178699, 0.043, 0.0490352, 0.0490038, 0.0525641, 0.0161426, 0.0161358, 0.0168702, 
96, -0.0015351, 0.060269, -0.780858, -0.00352938, 0.0025104, 0.0018658, 0.043, 0.0494833, 0.0494577, 0.0531907, 0.016122, 0.0161167, 0.0168836, 
97, -0.000846215, 0.0614953, -0.780324, -0.00325478, 0.00279003, 0.0019681, 0.086, 0.050538, 0.0505065, 0.0544452, 0.0162493, 0.0162428, 0.0170336, 
98, -0.00208943, 0.0627359, -0.780085, -0.00355693, 0.00309702, 0.00201023, 0.043, 0.050972, 0.0509349, 0.0550823, 0.0162291, 0.0162213, 0.0170513, 
99, -0.00363824, 0.0615107, -0.779679, -0.00393615, 0.00272619, 0.0020948, 0.044, 0.051422, 0.0513916, 0.0557317, 0.0162102, 0.0162041, 0.0170687, 
100, -0.00290261, 0.0628394, -0.779086, -0.00364787, 0.00301993, 0.00220426, 0.086, 0.0524701, 0.052433, 0.0570013, 0.0163529, 0.0163454, 0.0172343, 
101, -0.00422879, 0.0641559, -0.778827, -0.00395841, 0.00333519, 0.00224753, 0.043, 0.0528863, 0.052843, 0.0576468, 0.0163543, 0.0163455, 0.0172759, 
102, -0.0058804, 0.0628526, -0.778383, -0.00435006, 0.00295268, 0.00233747, 0.043, 0.0533089, 0.0532735, 0.0582886, 0.0163754, 0.0163686, 0.0173334, 
103, -0.00429798, 0.0612388, -0.777897, -0.00388696, 0.00249722, 0.00243657, 0.043, 0.0537115, 0.0536822, 0.058933, 0.0163925, 0.0163872, 0.0173908, 
104, -0.00587738, 0.0627157, -0.777504, -0.00420715, 0.00282229, 0.0024829, 0.087, 0.0547342, 0.0546981, 0.0602573, 0.0167218, 0.0167152, 0.0177433, 
105, -0.0051797, 0.0643438, -0.776697, -0.00389162, 0.00314394, 0.00260483, 0.129, 0.0563703, 0.0563253, 0.0622177, 0.0176762, 0.0176683, 0.018679, 
106, -0.00663772, 0.0657881, -0.776397, -0.00421696, 0.00347408, 0.00265181, 0.043, 0.0567568, 0.0567045, 0.062882, 0.0177281, 0.0177189, 0.0187717, 
107, -0.00853084, 0.0642748, -0.775864, -0.00464671, 0.00305472, 0.00275344, 0.044, 0.0571588, 0.0571169, 0.0635573, 0.0177844, 0.0177774, 0.0188667, 
108, -0.00762779, 0.0658658, -0.775103, -0.00432188, 0.00338609, 0.00288184, 0.086, 0.0581831, 0.0581317, 0.064879, 0.0180559, 0.0180472, 0.0191577, 
109, -0.0091609, 0.0673765, -0.774783, -0.00465472, 0.00372352, 0.00292982, 0.043, 0.0585503, 0.0584913, 0.0655555, 0.0180598, 0.0180498, 0.0192084, 
110, -0.0111529, 0.0657907, -0.774204, -0.00509713, 0.00329241, 0.003038, 0.043, 0.0589261, 0.0588789, 0.0662259, 0.018065, 0.0180575, 0.0192572, 
111, -0.00916853, 0.0637618, -0.773553, -0.00455791, 0.00276148, 0.00316198, 0.043, 0.0592788, 0.0592392, 0.0669001, 0.0180661, 0.0180602, 0.019306, 
112, -0.00799489, 0.065285, -0.772846, -0.00422169, 0.00310463, 0.00329809, 0.044, 0.0596848, 0.0596351, 0.0675713, 0.0180249, 0.018017, 0.0193039, 
113, -0.0095779, 0.0668378, -0.772489, -0.00456109, 0.00344855, 0.00334931, 0.043, 0.060036, 0.0599787, 0.0682591, 0.0179759, 0.0179665, 0.0193076, 
114, -0.00765292, 0.0648523, -0.771639, -0.00400525, 0.00290141, 0.00348042, 0.086, 0.0610044, 0.0609547, 0.0696402, 0.0182087, 0.0182012, 0.0195742, 
115, -0.00638743, 0.0664431, -0.770895, -0.00366023, 0.00325342, 0.00361956, 0.043, 0.0613759, 0.0613151, 0.0703038, 0.018177, 0.0181674, 0.0195843, 
116, -0.00802571, 0.0680824, -0.770501, -0.0040119, 0.00360977, 0.00367513, 0.043, 0.0617145, 0.0616454, 0.0710024, 0.0181395, 0.0181284, 0.0196008, 
117, -0.0102187, 0.0662686, -0.769788, -0.00449173, 0.00314213, 0.00380155, 0.043, 0.0620494, 0.0619945, 0.071691, 0.0181009, 0.0180927, 0.0196148, 
118, -0.00910272, 0.0680792, -0.768816, -0.00413722, 0.00350407, 0.00394854, 0.087, 0.0630576, 0.0629902, 0.0730886, 0.0181495, 0.0181391, 0.0197005, 
119, -0.0108372, 0.0698041, -0.768396, -0.00449948, 0.00387074, 0.00400565, 0.043, 0.0633705, 0.0632948, 0.0737976, 0.0181041, 0.0180921, 0.019714, 
120, -0.0131697, 0.067889, -0.76761, -0.00499736, 0.00338622, 0.00414189, 0.043, 0.0636899, 0.0636301, 0.074494, 0.0180594, 0.0180506, 0.0197247, 
121, -0.0120257, 0.0697868, -0.766562, -0.00463433, 0.00375712, 0.00429686, 0.086, 0.0646745, 0.0646011, 0.075891, 0.0182721, 0.0182609, 0.0199611, 
122, -0.0138274, 0.0715659, -0.766116, -0.0049987, 0.0041255, 0.00435418, 0.044, 0.0649739, 0.0648923, 0.0766265, 0.0182758, 0.0182632, 0.0200234, 
123, -0.0162532, 0.069595, -0.765267, -0.00550342, 0.00363505, 0.00449779, 0.043, 0.0652774, 0.0652136, 0.07733, 0.0183062, 0.0182971, 0.0201038, 
124, -0.0137089, 0.0670035, -0.764326, -0.004875, 0.00301459, 0.00466002, 0.043, 0.065545, 0.0654892, 0.078039, 0.0183309, 0.0183235, 0.0201843, 
125, -0.0123098, 0.0687761, -0.763394, -0.00451077, 0.00338692, 0.0048203, 0.043, 0.0658744, 0.0658045, 0.0787194, 0.0183287, 0.0183188, 0.0202243, 
126, -0.0141605, 0.0705939, -0.762904, -0.00488141, 0.0037614, 0.00488203, 0.043, 0.0661398, 0.066062, 0.0794467, 0.018316, 0.0183047, 0.0202726, 
127, -0.0131339, 0.0727786, -0.761516, -0.00451187, 0.00413902, 0.00504381, 0.13, 0.067747, 0.0676528, 0.0816318, 0.0187841, 0.0187704, 0.0207408, 
128, -0.0150159, 0.0746587, -0.761011, -0.00488288, 0.00451358, 0.00510537, 0.043, 0.0679877, 0.0678853, 0.0823692, 0.0187931, 0.018778, 0.0208116, 
129, -0.0176629, 0.0724874, -0.759991, -0.00542004, 0.00399223, 0.00527122, 0.043, 0.0682451, 0.068164, 0.0830847, 0.0188045, 0.0187934, 0.020878, 
130, -0.0164102, 0.0745864, -0.758728, -0.00504362, 0.00437715, 0.00544164, 0.086, 0.0691897, 0.0690918, 0.0845288, 0.0190191, 0.0190053, 0.0211157, 
131, -0.0183012, 0.0764605, -0.758208, -0.00540564, 0.00474221, 0.00550155, 0.043, 0.069399, 0.0692935, 0.0852763, 0.0190341, 0.0190191, 0.0211952, 
132, -0.0210303, 0.0742546, -0.757109, -0.00594644, 0.00421809, 0.00567545, 0.044, 0.0696572, 0.0695749, 0.0860158, 0.0190584, 0.0190476, 0.0212735, 
133, -0.0180161, 0.0711959, -0.755882, -0.00524432, 0.00352321, 0.00587558, 0.043, 0.0698503, 0.0697753, 0.086746, 0.0190712, 0.0190621, 0.0213486, 
134, -0.0164701, 0.0731576, -0.754761, -0.00486195, 0.00391444, 0.00605478, 0.043, 0.0701317, 0.0700395, 0.0874413, 0.0190724, 0.0190603, 0.0213936, 
135, -0.0184055, 0.0750628, -0.754184, -0.00522953, 0.00428486, 0.00611983, 0.043, 0.0703238, 0.0702247, 0.0881976, 0.01906, 0.0190467, 0.0214487, 
136, -0.0211139, 0.0728385, -0.753023, -0.00576095, 0.00376955, 0.00629833, 0.043, 0.0705474, 0.0704724, 0.0889247, 0.0190521, 0.0190431, 0.0214986, 
137, -0.0197873, 0.0750252, -0.751553, -0.00537265, 0.00416708, 0.00648669, 0.086, 0.071468, 0.0713745, 0.0903974, 0.0199474, 0.0199358, 0.0223382, 
138, -0.0217588, 0.0769522, -0.750949, -0.00573745, 0.00453428, 0.00655101, 0.044, 0.0716431, 0.0715434, 0.0911825, 0.0201135, 0.0201009, 0.0225541, 
139, -0.0245308, 0.0747013, -0.74971, -0.00627248, 0.00401615, 0.00673803, 0.043, 0.0718555, 0.0717819, 0.0919163, 0.0202743, 0.0202662, 0.0227527, 
140, -0.0212734, 0.0713687, -0.748267, -0.00553338, 0.00328283, 0.00696407, 0.043, 0.0720032, 0.0719349, 0.0926609, 0.020425, 0.0204183, 0.0229507, 
141, -0.0196278, 0.073436, -0.746967, -0.00513473, 0.00369119, 0.00716412, 0.043, 0.0722628, 0.0721757, 0.0933648, 0.0205158, 0.020506, 0.0230731, 
142, -0.0216321, 0.0753852, -0.746306, -0.00550672, 0.00406538, 0.00723448, 0.043, 0.0724112, 0.072319, 0.0941428, 0.0205907, 0.0205799, 0.0232063, 
143, -0.0243905, 0.0731158, -0.744988, -0.00603782, 0.00355072, 0.00742791, 0.043, 0.0726089, 0.0725433, 0.0948838, 0.0206711, 0.0206648, 0.0233328, 
144, -0.0211049, 0.0697373, -0.743449, -0.00529867, 0.00281643, 0.00766205, 0.044, 0.0727625, 0.072701, 0.0956569, 0.0207507, 0.0207454, 0.0234663, 
145, -0.0194084, 0.0718269, -0.742053, -0.00489333, 0.00323188, 0.00787244, 0.043, 0.073011, 0.0729298, 0.0963657, 0.0208776, 0.0208692, 0.0236197, 
146, -0.0214696, 0.0738219, -0.74132, -0.00527702, 0.00361757, 0.00795013, 0.043, 0.0731494, 0.0730641, 0.0971551, 0.0209888, 0.0209797, 0.0237844, 
147, -0.0242467, 0.0715038, -0.739906, -0.00581188, 0.00309896, 0.00815299, 0.043, 0.0733332, 0.0732751, 0.0979031, 0.0211044, 0.0210996, 0.0239415, 
148, -0.0227637, 0.073799, -0.738059, -0.00539534, 0.00352604, 0.00837643, 0.086, 0.0742398, 0.0741613, 0.0994319, 0.0214193, 0.0214113, 0.02426, 
149, -0.0248492, 0.0758053, -0.737296, -0.00577686, 0.00390916, 0.00845312, 0.044, 0.0743643, 0.0742829, 0.100254, 0.0214459, 0.0214372, 0.0243535, 
150, -0.0276761, 0.0734747, -0.735794, -0.00631631, 0.00338662, 0.00866555, 0.043, 0.0745426, 0.0744902, 0.10101, 0.0214755, 0.0214715, 0.0244351, 
151, -0.0261794, 0.0758529, -0.733818, -0.00588847, 0.00382543, 0.00890269, 0.086, 0.0754567, 0.0753834, 0.102558, 0.0218026, 0.0217951, 0.0247631, 
152, -0.0282683, 0.077854, -0.733043, -0.00626597, 0.00420417, 0.00897804, 0.043, 0.0755357, 0.0754608, 0.103376, 0.0218122, 0.0218043, 0.0248457, 
